sender.location,sender.latitude,sender.longitude,receiver.location,receiver.latitude,receiver.longitude,date
NA,NA,NA,NA,NA,NA,1857-04-21
NA,NA,NA,NA,NA,NA,1857-05-26
NA,NA,NA,NA,NA,NA,1857-06-05
NA,NA,NA,NA,NA,NA,1857-11-21
NA,NA,NA,NA,NA,NA,1858-01-11
NA,NA,NA,NA,NA,NA,1858-01-18
NA,NA,NA,NA,NA,NA,1858-01-26
NA,NA,NA,NA,NA,NA,1858-01-27
NA,NA,NA,NA,NA,NA,1858-02-11
NA,NA,NA,NA,NA,NA,1858-02-14
NA,NA,NA,NA,NA,NA,1858-02-21
NA,NA,NA,NA,NA,NA,1858-03-04
NA,NA,NA,NA,NA,NA,1858-03-05
NA,NA,NA,NA,NA,NA,1858-03-05
NA,NA,NA,NA,NA,NA,1858-03-22
NA,NA,NA,NA,NA,NA,1858-03-22
NA,NA,NA,NA,NA,NA,1858-04-05
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1858-04-05
NA,NA,NA,NA,NA,NA,1858-04-21
NA,NA,NA,NA,NA,NA,1858-04-28
NA,NA,NA,NA,NA,NA,1858-05-12
NA,NA,NA,NA,NA,NA,1858-05-24
NA,NA,NA,NA,NA,NA,1858-05-28
NA,NA,NA,NA,NA,NA,1858-06-09
NA,NA,NA,NA,NA,NA,1858-06-13
NA,NA,NA,NA,NA,NA,1858-07-04
NA,NA,NA,NA,NA,NA,1858-07-07
NA,NA,NA,NA,NA,NA,1858-07-29
NA,NA,NA,NA,NA,NA,1858-08-15
NA,NA,NA,NA,NA,NA,1858-08-15
NA,NA,NA,NA,NA,NA,1858-08-20
NA,NA,NA,NA,NA,NA,1858-08-30
NA,NA,NA,NA,NA,NA,1858-09-30
NA,NA,NA,NA,NA,NA,1858-10-06
NA,NA,NA,NA,NA,NA,1858-10-21
NA,NA,NA,NA,NA,NA,1858-11-09
NA,NA,NA,NA,NA,NA,1858-11-09
NA,NA,NA,NA,NA,NA,1858-11-10
NA,NA,NA,NA,NA,NA,1859-04-28
NA,NA,NA,NA,NA,NA,1858-11-11
NA,NA,NA,NA,NA,NA,1858-12-19
NA,NA,NA,NA,NA,NA,1859-01-27
NA,NA,NA,NA,NA,NA,1859-02-10
NA,NA,NA,NA,NA,NA,1859-02-13
NA,NA,NA,NA,NA,NA,1859-03-29
NA,NA,NA,NA,NA,NA,1859-03-29
NA,NA,NA,NA,NA,NA,1859-04-02
NA,NA,NA,NA,NA,NA,1859-04-10
NA,NA,NA,NA,NA,NA,1859-04-30
NA,NA,NA,NA,NA,NA,1859-05-28
NA,NA,NA,NA,NA,NA,1859-05-30
NA,NA,NA,NA,NA,NA,1859-06-14
NA,NA,NA,NA,NA,NA,1859-06-14
NA,NA,NA,NA,NA,NA,1859-06-23
NA,NA,NA,NA,NA,NA,1859-06-14
NA,NA,NA,NA,NA,NA,1859-07-07
NA,NA,NA,NA,NA,NA,1859-07-24
NA,NA,NA,NA,NA,NA,1859-07-24
NA,NA,NA,NA,NA,NA,1859-08-11
NA,NA,NA,NA,NA,NA,1859-08-29
NA,NA,NA,NA,NA,NA,1859-10-25
NA,NA,NA,NA,NA,NA,1859-10-25
NA,NA,NA,NA,NA,NA,1859-10-31
NA,NA,NA,NA,NA,NA,1859-10-31
NA,NA,NA,NA,NA,NA,1859-11-05
NA,NA,NA,NA,NA,NA,1859-11-22
NA,NA,NA,NA,NA,NA,1859-11-28
NA,NA,NA,NA,NA,NA,1859-12-24
NA,NA,NA,NA,NA,NA,1859-12-27
NA,NA,NA,NA,NA,NA,1859-12-27
NA,NA,NA,NA,NA,NA,1859-12-31
NA,NA,NA,NA,NA,NA,1859-12-27
NA,NA,NA,NA,NA,NA,1860-06-15
NA,NA,NA,NA,NA,NA,1860-01-24
NA,NA,NA,NA,NA,NA,1860-01-28
NA,NA,NA,NA,NA,NA,1860-02-14
NA,NA,NA,NA,NA,NA,1860-02-26
NA,NA,NA,NA,NA,NA,1860-03-14
NA,NA,NA,NA,NA,NA,1860-04-12
NA,NA,NA,NA,NA,NA,1860-04-16
NA,NA,NA,NA,NA,NA,1860-04-27
NA,NA,NA,NA,NA,NA,1860-04-27
NA,NA,NA,NA,NA,NA,1860-06-29
NA,NA,NA,NA,NA,NA,1860-06-20
NA,NA,NA,NA,NA,NA,1860-06-25
NA,NA,NA,NA,NA,NA,1860-07-01
NA,NA,NA,NA,NA,NA,1860-07-01
NA,NA,NA,NA,NA,NA,1860-07-01
NA,NA,NA,NA,NA,NA,1860-07-28
NA,NA,NA,NA,NA,NA,1860-07-31
NA,NA,NA,NA,NA,NA,1860-07-31
NA,NA,NA,NA,NA,NA,1860-08-09
NA,NA,NA,NA,NA,NA,1860-08-09
NA,NA,NA,NA,NA,NA,1860-08-09
NA,NA,NA,NA,NA,NA,1860-08-09
NA,NA,NA,NA,NA,NA,1860-08-10
NA,NA,NA,NA,NA,NA,1860-08-27
NA,NA,NA,NA,NA,NA,1860-08-29
NA,NA,NA,NA,NA,NA,1860-09-25
NA,NA,NA,NA,NA,NA,1860-10-26
NA,NA,NA,NA,NA,NA,1860-11-23
NA,NA,NA,NA,NA,NA,1860-11-23
NA,NA,NA,NA,NA,NA,1860-12-25
NA,NA,NA,NA,NA,NA,1861-01-20
NA,NA,NA,NA,NA,NA,1861-02-10
NA,NA,NA,NA,NA,NA,1861-02-27
NA,NA,NA,NA,NA,NA,1861-03-28
NA,NA,NA,NA,NA,NA,1861-03-28
NA,NA,NA,NA,NA,NA,1910-07-04
NA,NA,NA,NA,NA,NA,1911-01-17
NA,NA,NA,NA,NA,NA,1911-02-07
NA,NA,NA,NA,NA,NA,1911-02-14
NA,NA,NA,NA,NA,NA,1911-05-09
NA,NA,NA,NA,NA,NA,1912-12-31
NA,NA,NA,NA,NA,NA,1913-01-30
NA,NA,NA,NA,NA,NA,1914-04-29
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1916-04-25
NA,NA,NA,NA,NA,NA,1928-09-15
NA,NA,NA,NA,NA,NA,1837-04-01
NA,NA,NA,NA,NA,NA,1846-02-20
NA,NA,NA,NA,NA,NA,1849-05-10
NA,NA,NA,NA,NA,NA,1857-01-31
NA,NA,NA,NA,NA,NA,1859-10-08
NA,NA,NA,NA,NA,NA,1860-11-19
NA,NA,NA,NA,NA,NA,1871-03-15
NA,NA,NA,NA,NA,NA,1871-04-03
NA,NA,NA,NA,NA,NA,1871-04-03
NA,NA,NA,NA,NA,NA,1872-08-27
NA,NA,NA,NA,NA,NA,1873-02-06
NA,NA,NA,NA,NA,NA,1876-01-10
NA,NA,NA,NA,NA,NA,1876-01-10
NA,NA,NA,NA,NA,NA,1876-05-04
NA,NA,NA,NA,NA,NA,1894-07-07
NA,NA,NA,NA,NA,NA,1894-12-02
NA,NA,NA,NA,NA,NA,1895-01-03
NA,NA,NA,NA,NA,NA,1895-04-19
NA,NA,NA,NA,NA,NA,1895-05-14
NA,NA,NA,NA,NA,NA,1895-12-19
NA,NA,NA,NA,NA,NA,1897-04-16
NA,NA,NA,NA,NA,NA,1897-12-08
NA,NA,NA,NA,NA,NA,1897-12-23
NA,NA,NA,NA,NA,NA,1898-01-27
NA,NA,NA,NA,NA,NA,1906-12-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1898-04-14
NA,NA,NA,NA,NA,NA,1900-07-21
NA,NA,NA,NA,NA,NA,1900-10-31
NA,NA,NA,NA,NA,NA,1900-11-30
NA,NA,NA,NA,NA,NA,1901-09-05
NA,NA,NA,NA,NA,NA,1901-09-07
NA,NA,NA,NA,NA,NA,1902-05-30
NA,NA,NA,NA,NA,NA,1902-09-14
NA,NA,NA,NA,NA,NA,1903-09-04
NA,NA,NA,NA,NA,NA,1903-10-04
NA,NA,NA,NA,NA,NA,1915-02-23
NA,NA,NA,NA,NA,NA,1915-05-16
NA,NA,NA,NA,NA,NA,1915-11-18
NA,NA,NA,NA,NA,NA,1915-11-25
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1916-02-25
NA,NA,NA,NA,NA,NA,1915-08-20
NA,NA,NA,NA,NA,NA,1918-08-29
NA,NA,NA,NA,NA,NA,1917-12-05
NA,NA,NA,NA,NA,NA,1918-01-03
NA,NA,NA,NA,NA,NA,1918-03-04
NA,NA,NA,NA,NA,NA,1918-08-25
NA,NA,NA,NA,NA,NA,1924-12-19
NA,NA,NA,NA,NA,NA,1935-06-11
NA,NA,NA,NA,NA,NA,1936-10-13
NA,NA,NA,NA,NA,NA,1915-09-01
NA,NA,NA,NA,NA,NA,1916-12-15
NA,NA,NA,NA,NA,NA,1918-09-05
NA,NA,NA,NA,NA,NA,1919-10-14
NA,NA,NA,NA,NA,NA,1921-10-05
NA,NA,NA,NA,NA,NA,1921-12-23
NA,NA,NA,NA,NA,NA,1922-12-18
NA,NA,NA,NA,NA,NA,1923-08-28
NA,NA,NA,NA,NA,NA,1923-01-29
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1930-02-27
NA,NA,NA,NA,NA,NA,1923-04-10
NA,NA,NA,NA,NA,NA,1919-04-29
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1923-05-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1898-03-09
NA,NA,NA,NA,NA,NA,1898-10-05
NA,NA,NA,NA,NA,NA,1898-10-11
NA,NA,NA,NA,NA,NA,1898-11-22
NA,NA,NA,NA,NA,NA,1901-01-08
NA,NA,NA,NA,NA,NA,1901-04-30
NA,NA,NA,NA,NA,NA,1901-07-03
NA,NA,NA,NA,NA,NA,1901-07-28
NA,NA,NA,NA,NA,NA,1864-05-22
NA,NA,NA,NA,NA,NA,1873-10-26
NA,NA,NA,NA,NA,NA,1877-01-20
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1877-12-09
NA,NA,NA,NA,NA,NA,1878-10-22
NA,NA,NA,NA,NA,NA,1873-12-27
NA,NA,NA,NA,NA,NA,1887-09-06
NA,NA,NA,NA,NA,NA,1896-08-04
NA,NA,NA,NA,NA,NA,1896-08-16
NA,NA,NA,NA,NA,NA,1896-09-16
NA,NA,NA,NA,NA,NA,1897-05-25
NA,NA,NA,NA,NA,NA,1898-04-30
NA,NA,NA,NA,NA,NA,1898-10-06
NA,NA,NA,NA,NA,NA,1899-05-01
NA,NA,NA,NA,NA,NA,1902-05-06
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1890-06-03
NA,NA,NA,NA,NA,NA,1891-09-08
NA,NA,NA,NA,NA,NA,1892-06-07
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1896-12-21
NA,NA,NA,NA,NA,NA,1898-07-26
NA,NA,NA,NA,NA,NA,1901-01-11
NA,NA,NA,NA,NA,NA,1901-05-21
NA,NA,NA,NA,NA,NA,1907-12-12
NA,NA,NA,NA,NA,NA,1876-03-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1877-06-15
NA,NA,NA,NA,NA,NA,1877-08-26
NA,NA,NA,NA,NA,NA,1878-03-11
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1878-08-15
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1880-11-13
NA,NA,NA,NA,NA,NA,1881-02-08
NA,NA,NA,NA,NA,NA,1881-05-03
NA,NA,NA,NA,NA,NA,1882-06-25
NA,NA,NA,NA,NA,NA,1882-11-26
NA,NA,NA,NA,NA,NA,1883-07-10
NA,NA,NA,NA,NA,NA,1884-01-08
NA,NA,NA,NA,NA,NA,1885-08-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1886-04-15
NA,NA,NA,NA,NA,NA,1886-06-17
NA,NA,NA,NA,NA,NA,1886-07-20
NA,NA,NA,NA,NA,NA,1887-07-21
NA,NA,NA,NA,NA,NA,1887-10-04
NA,NA,NA,NA,NA,NA,1887-10-04
NA,NA,NA,NA,NA,NA,1888-01-10
NA,NA,NA,NA,NA,NA,1888-04-24
NA,NA,NA,NA,NA,NA,1888-07-27
NA,NA,NA,NA,NA,NA,1888-10-16
NA,NA,NA,NA,NA,NA,1889-01-15
NA,NA,NA,NA,NA,NA,1889-07-30
NA,NA,NA,NA,NA,NA,1890-01-15
NA,NA,NA,NA,NA,NA,1890-04-29
NA,NA,NA,NA,NA,NA,1890-08-19
NA,NA,NA,NA,NA,NA,1890-12-16
NA,NA,NA,NA,NA,NA,1891-02-03
NA,NA,NA,NA,NA,NA,1891-03-24
NA,NA,NA,NA,NA,NA,1891-04-07
NA,NA,NA,NA,NA,NA,1891-06-02
NA,NA,NA,NA,NA,NA,1891-08-18
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1891-10-16
NA,NA,NA,NA,NA,NA,1892-02-04
NA,NA,NA,NA,NA,NA,1892-03-16
NA,NA,NA,NA,NA,NA,1892-04-21
NA,NA,NA,NA,NA,NA,1892-06-28
NA,NA,NA,NA,NA,NA,1892-07-12
NA,NA,NA,NA,NA,NA,1892-08-30
NA,NA,NA,NA,NA,NA,1892-08-31
NA,NA,NA,NA,NA,NA,1892-11-21
NA,NA,NA,NA,NA,NA,1893-07-05
NA,NA,NA,NA,NA,NA,1893-09-14
NA,NA,NA,NA,NA,NA,1893-12-01
NA,NA,NA,NA,NA,NA,1894-02-17
NA,NA,NA,NA,NA,NA,1894-03-16
NA,NA,NA,NA,NA,NA,1894-05-25
NA,NA,NA,NA,NA,NA,1894-08-19
NA,NA,NA,NA,NA,NA,1894-11-16
NA,NA,NA,NA,NA,NA,1895-03-14
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1898-05-12
NA,NA,NA,NA,NA,NA,1900-07-12
NA,NA,NA,NA,NA,NA,1900-10-25
NA,NA,NA,NA,NA,NA,1901-01-02
NA,NA,NA,NA,NA,NA,1901-02-02
NA,NA,NA,NA,NA,NA,1903-09-14
NA,NA,NA,NA,NA,NA,1906-05-21
NA,NA,NA,NA,NA,NA,1906-09-05
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1906-11-23
NA,NA,NA,NA,NA,NA,1907-01-26
NA,NA,NA,NA,NA,NA,1875-01-26
NA,NA,NA,NA,NA,NA,1876-07-02
NA,NA,NA,NA,NA,NA,1878-02-10
NA,NA,NA,NA,NA,NA,1878-05-05
NA,NA,NA,NA,NA,NA,1878-06-13
NA,NA,NA,NA,NA,NA,1893-07-22
NA,NA,NA,NA,NA,NA,1887-11-14
NA,NA,NA,NA,NA,NA,1864-11-30
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1881-06-24
NA,NA,NA,NA,NA,NA,1881-09-27
NA,NA,NA,NA,NA,NA,1881-09-27
NA,NA,NA,NA,NA,NA,1882-04-11
NA,NA,NA,NA,NA,NA,1882-12-20
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1883-06-15
NA,NA,NA,NA,NA,NA,1883-08-17
NA,NA,NA,NA,NA,NA,1883-10-10
NA,NA,NA,NA,NA,NA,1884-10-09
NA,NA,NA,NA,NA,NA,1884-07-24
NA,NA,NA,NA,NA,NA,1885-06-03
NA,NA,NA,NA,NA,NA,1885-10-07
NA,NA,NA,NA,NA,NA,1887-04-18
NA,NA,NA,NA,NA,NA,1887-04-18
NA,NA,NA,NA,NA,NA,1888-08-20
NA,NA,NA,NA,NA,NA,1896-01-08
NA,NA,NA,NA,NA,NA,1895-10-05
NA,NA,NA,NA,NA,NA,1892-01-03
NA,NA,NA,NA,NA,NA,1889-03-08
NA,NA,NA,NA,NA,NA,1910-08-13
NA,NA,NA,NA,NA,NA,1909-04-17
NA,NA,NA,NA,NA,NA,1908-08-11
NA,NA,NA,NA,NA,NA,1908-08-11
NA,NA,NA,NA,NA,NA,1896-07-25
NA,NA,NA,NA,NA,NA,1933-11-21
NA,NA,NA,NA,NA,NA,1930-10-24
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1925-10-23
NA,NA,NA,NA,NA,NA,1928-02-08
NA,NA,NA,NA,NA,NA,1921-12-31
NA,NA,NA,NA,NA,NA,1921-12-31
NA,NA,NA,NA,NA,NA,1921-12-31
NA,NA,NA,NA,NA,NA,1921-09-30
NA,NA,NA,NA,NA,NA,1912-08-08
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1875-12-17
NA,NA,NA,NA,NA,NA,1874-02-21
NA,NA,NA,NA,NA,NA,1876-03-03
NA,NA,NA,NA,NA,NA,1876-03-15
NA,NA,NA,NA,NA,NA,1876-05-01
NA,NA,NA,NA,NA,NA,1876-06-09
NA,NA,NA,NA,NA,NA,1876-06-28
NA,NA,NA,NA,NA,NA,1876-01-08
NA,NA,NA,NA,NA,NA,1876-07-17
NA,NA,NA,NA,NA,NA,1876-08-29
NA,NA,NA,NA,NA,NA,1876-09-17
NA,NA,NA,NA,NA,NA,1876-11-20
NA,NA,NA,NA,NA,NA,1876-12-05
NA,NA,NA,NA,NA,NA,1877-02-01
NA,NA,NA,NA,NA,NA,1877-03-30
NA,NA,NA,NA,NA,NA,1877-07-28
NA,NA,NA,NA,NA,NA,1877-09-23
NA,NA,NA,NA,NA,NA,1877-10-24
NA,NA,NA,NA,NA,NA,1877-12-03
NA,NA,NA,NA,NA,NA,1878-01-28
NA,NA,NA,NA,NA,NA,1878-02-11
NA,NA,NA,NA,NA,NA,1878-02-20
NA,NA,NA,NA,NA,NA,1878-02-23
NA,NA,NA,NA,NA,NA,1878-03-06
NA,NA,NA,NA,NA,NA,1878-03-17
NA,NA,NA,NA,NA,NA,1878-03-28
NA,NA,NA,NA,NA,NA,1878-05-19
NA,NA,NA,NA,NA,NA,1878-05-21
NA,NA,NA,NA,NA,NA,1878-06-04
NA,NA,NA,NA,NA,NA,1878-06-08
NA,NA,NA,NA,NA,NA,1878-06-18
NA,NA,NA,NA,NA,NA,1878-07-23
NA,NA,NA,NA,NA,NA,1878-09-14
NA,NA,NA,NA,NA,NA,1878-09-16
NA,NA,NA,NA,NA,NA,1878-09-21
NA,NA,NA,NA,NA,NA,1880-11-28
NA,NA,NA,NA,NA,NA,1881-10-05
NA,NA,NA,NA,NA,NA,1878-02-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1917-11-08
NA,NA,NA,NA,NA,NA,1875-04-26
NA,NA,NA,NA,NA,NA,1876-07-08
NA,NA,NA,NA,NA,NA,1876-11-26
NA,NA,NA,NA,NA,NA,1877-02-05
NA,NA,NA,NA,NA,NA,1877-02-06
NA,NA,NA,NA,NA,NA,1877-04-15
NA,NA,NA,NA,NA,NA,1877-05-18
NA,NA,NA,NA,NA,NA,1877-07-09
NA,NA,NA,NA,NA,NA,1877-09-23
NA,NA,NA,NA,NA,NA,1877-10-09
NA,NA,NA,NA,NA,NA,1877-11-30
NA,NA,NA,NA,NA,NA,1878-01-31
NA,NA,NA,NA,NA,NA,1878-02-23
NA,NA,NA,NA,NA,NA,1878-05-08
NA,NA,NA,NA,NA,NA,1878-07-31
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1878-11-01
NA,NA,NA,NA,NA,NA,1879-05-27
NA,NA,NA,NA,NA,NA,1879-09-30
NA,NA,NA,NA,NA,NA,1880-03-22
NA,NA,NA,NA,NA,NA,1880-06-01
NA,NA,NA,NA,NA,NA,1880-11-09
NA,NA,NA,NA,NA,NA,1890-10-28
NA,NA,NA,NA,NA,NA,1896-04-18
NA,NA,NA,NA,NA,NA,1897-04-20
NA,NA,NA,NA,NA,NA,1880-11-14
NA,NA,NA,NA,NA,NA,1880-12-05
NA,NA,NA,NA,NA,NA,1881-02-01
NA,NA,NA,NA,NA,NA,1881-08-26
NA,NA,NA,NA,NA,NA,1882-02-02
NA,NA,NA,NA,NA,NA,1882-08-20
NA,NA,NA,NA,NA,NA,1883-12-07
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1860-09-19
NA,NA,NA,NA,NA,NA,1869-11-12
NA,NA,NA,NA,NA,NA,1872-10-24
NA,NA,NA,NA,NA,NA,1873-06-25
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1874-02-10
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1878-04-09
NA,NA,NA,NA,NA,NA,1878-05-15
NA,NA,NA,NA,NA,NA,1878-07-08
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1879-02-28
NA,NA,NA,NA,NA,NA,1879-10-28
NA,NA,NA,NA,NA,NA,1880-01-21
NA,NA,NA,NA,NA,NA,1880-02-07
NA,NA,NA,NA,NA,NA,1880-05-24
NA,NA,NA,NA,NA,NA,1880-08-25
NA,NA,NA,NA,NA,NA,1880-10-29
NA,NA,NA,NA,NA,NA,1880-12-29
NA,NA,NA,NA,NA,NA,1881-02-08
NA,NA,NA,NA,NA,NA,1881-04-27
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1881-09-23
NA,NA,NA,NA,NA,NA,1882-03-20
NA,NA,NA,NA,NA,NA,1883-09-07
NA,NA,NA,NA,NA,NA,1884-08-15
NA,NA,NA,NA,NA,NA,1885-01-04
NA,NA,NA,NA,NA,NA,1886-03-31
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1888-04-23
NA,NA,NA,NA,NA,NA,1888-10-08
NA,NA,NA,NA,NA,NA,1889-12-22
NA,NA,NA,NA,NA,NA,1891-03-10
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1893-12-11
NA,NA,NA,NA,NA,NA,1893-12-11
NA,NA,NA,NA,NA,NA,1893-12-29
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1895-10-04
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1896-04-02
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1896-08-01
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1880-06-08
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1896-02-06
NA,NA,NA,NA,NA,NA,1899-01-03
NA,NA,NA,NA,NA,NA,1899-01-13
NA,NA,NA,NA,NA,NA,1899-01-13
NA,NA,NA,NA,NA,NA,1899-01-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1900-10-15
NA,NA,NA,NA,NA,NA,1902-11-10
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1862-06-04
NA,NA,NA,NA,NA,NA,1863-08-28
NA,NA,NA,NA,NA,NA,1863-12-08
NA,NA,NA,NA,NA,NA,1864-10-11
NA,NA,NA,NA,NA,NA,1865-12-12
NA,NA,NA,NA,NA,NA,1865-12-12
NA,NA,NA,NA,NA,NA,1866-07-11
NA,NA,NA,NA,NA,NA,1866-11-09
NA,NA,NA,NA,NA,NA,1867-07-19
NA,NA,NA,NA,NA,NA,1867-05-30
NA,NA,NA,NA,NA,NA,1867-08-22
NA,NA,NA,NA,NA,NA,1867-08-25
NA,NA,NA,NA,NA,NA,1867-10-21
NA,NA,NA,NA,NA,NA,1867-10-21
NA,NA,NA,NA,NA,NA,1867-10-22
NA,NA,NA,NA,NA,NA,1867-10-22
NA,NA,NA,NA,NA,NA,1867-10-28
NA,NA,NA,NA,NA,NA,1868-02-25
NA,NA,NA,NA,NA,NA,1868-02-25
NA,NA,NA,NA,NA,NA,1868-02-25
NA,NA,NA,NA,NA,NA,1868-06-02
NA,NA,NA,NA,NA,NA,1869-06-17
NA,NA,NA,NA,NA,NA,1868-08-23
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1868-09-15
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1869-09-08
NA,NA,NA,NA,NA,NA,1869-09-08
NA,NA,NA,NA,NA,NA,1870-04-26
NA,NA,NA,NA,NA,NA,1870-04-26
NA,NA,NA,NA,NA,NA,1870-04-26
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1870-12-13
NA,NA,NA,NA,NA,NA,1871-08-04
NA,NA,NA,NA,NA,NA,1871-09-20
NA,NA,NA,NA,NA,NA,1872-01-17
NA,NA,NA,NA,NA,NA,1872-01-17
NA,NA,NA,NA,NA,NA,1872-10-16
NA,NA,NA,NA,NA,NA,1873-02-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1874-08-30
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1882-09-06
NA,NA,NA,NA,NA,NA,1884-08-23
NA,NA,NA,NA,NA,NA,1888-12-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1897-03-02
NA,NA,NA,NA,NA,NA,1897-03-02
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1899-09-14
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1905-08-15
NA,NA,NA,NA,NA,NA,1876-09-29
NA,NA,NA,NA,NA,NA,1876-11-20
NA,NA,NA,NA,NA,NA,1876-11-23
NA,NA,NA,NA,NA,NA,1876-12-03
NA,NA,NA,NA,NA,NA,1876-12-19
NA,NA,NA,NA,NA,NA,1876-12-15
NA,NA,NA,NA,NA,NA,1876-12-19
NA,NA,NA,NA,NA,NA,1876-12-24
NA,NA,NA,NA,NA,NA,1877-01-23
NA,NA,NA,NA,NA,NA,1877-02-13
NA,NA,NA,NA,NA,NA,1877-02-26
NA,NA,NA,NA,NA,NA,1877-03-16
NA,NA,NA,NA,NA,NA,1877-04-03
NA,NA,NA,NA,NA,NA,1877-05-04
NA,NA,NA,NA,NA,NA,1877-05-27
NA,NA,NA,NA,NA,NA,1877-06-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1877-07-16
NA,NA,NA,NA,NA,NA,1877-07-23
NA,NA,NA,NA,NA,NA,1877-08-03
NA,NA,NA,NA,NA,NA,1877-09-17
NA,NA,NA,NA,NA,NA,1877-09-09
NA,NA,NA,NA,NA,NA,1877-09-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1877-10-06
NA,NA,NA,NA,NA,NA,1877-10-24
NA,NA,NA,NA,NA,NA,1877-10-26
NA,NA,NA,NA,NA,NA,1877-11-29
NA,NA,NA,NA,NA,NA,1878-02-17
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1879-02-28
NA,NA,NA,NA,NA,NA,1878-03-30
NA,NA,NA,NA,NA,NA,1878-04-09
NA,NA,NA,NA,NA,NA,1878-04-04
NA,NA,NA,NA,NA,NA,1878-04-30
NA,NA,NA,NA,NA,NA,1878-06-05
NA,NA,NA,NA,NA,NA,1878-07-02
NA,NA,NA,NA,NA,NA,1878-08-01
